iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390122003	5	chihuahua	M94,123c5.86802,0 8.9799,5.48242 13,9c4.96562,4.34492 14.82963,8.71606 18,14c9.7913,16.31883 -0.87269,56.74538 -8,71c-0.66667,1.33333 1.06876,-2.83595 2,-4c3.53381,-4.41726 8,-8 12,-12c8.95976,-8.95976 13.4713,-17.94261 19,-29c1.66667,-3.33333 3.97617,-6.41661 5,-10c0.37757,-1.32149 0.38536,-5.22927 1,-4c6.33351,12.66702 11.86662,26.73324 18,39c1.53652,3.07303 0.63056,8.67507 1,12c0.30355,2.73193 1.54811,10.71134 2,8c1.37166,-8.22998 7.88062,-43.76124 12,-52c2.65495,-5.3099 25.05423,1.47288 30,-1c1.65166,-0.82583 22.67931,-4.64138 24,-2c4.23482,8.46964 0.9496,16.9244 7,26c3.8735,5.81025 29,20.21372 29,27c0,1.33333 -2.69256,0.26149 -4,0c-8.02117,-1.60423 -8.52203,-16.08812 -10,-22c-3.17066,-12.68265 -21.88786,-42.22428 -15,-56c0.29814,-0.59628 1.5286,-0.4714 2,0c3.83695,3.83695 7.26811,8.06078 11,12c0.11645,0.12292 24,19.89273 24,22c0,0.94281 -1.50031,-1.2005 -2,-2c-3.64207,-5.82731 -5.51931,-12.59154 -8,-19c-6.14051,-15.86299 -16.66199,-28.32399 -24,-43c-0.44721,-0.89443 2,0 3,0c3.90657,0 25.67376,-16.67376 29,-20c1.64992,-1.64992 -4.71198,-0.4576 -7,0c-4.65129,0.93026 -7.01495,5 -12,5	5	0	4	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390138168	6	crow	M88,136c0,6.51311 4.86768,13.77947 8,19c2.63434,4.39056 3.5811,13.5811 7,17c1.1607,1.1607 6.29671,-6.12088 7,-7c7.03991,-8.79989 13,-21.53499 13,-32c0,-0.61024 0.38964,-3.61036 0,-4c-0.79469,-0.79469 -5.90768,0.21846 -7,0c-25.15216,-5.03043 -27.93714,8 -38,8	1	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390141959	6	crow	M71,139c0,-21.00809 32.96828,-43.51586 54,-33c32.57244,16.28622 29.43325,41.1335 12,76c-3.52323,7.04647 -15.87883,23.43942 -23,27c-4.21926,2.10963 -10.4994,1.5006 -14,-2c-8.85437,-8.85437 -8.40259,-25.40259 -17,-34c-6.697,-6.697 -17.50314,-19.01257 -20,-29c-1.0488,-4.19521 1,-8.13774 1,-12	2	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390145879	6	crow	M64,151c-5.08443,0 -15.8026,5.8026 -20,10c-6.45309,6.45309 -11.42702,6.28107 -15,17c-7.90074,23.70223 57.77833,61.07952 75,66c38.51759,11.00503 89.26372,-30.4469 49,-64c-6.10293,-5.08578 -7.25502,-11 -16,-11	3	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390148403	6	crow	M17,188c0,-0.96491 4.40458,5.87277 6,8c5.10928,6.81238 8.97181,14.29575 14,21c5.91243,7.88325 17.85225,57.42612 23,60c19.61518,9.80759 68.49245,-39 47,-39	4	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390149622	6	crow	M170,225c0,3.63552 18.20705,23 22,23c1.81026,0 -1.73864,-20.95455 -2,-22c-5.57481,-22.29924 -19.83823,-15.83823 -32,-28	5	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390151053	6	crow	M64,270c0,3.09539 8.74204,24.62898 4,27c-0.23142,0.11571 -21.16129,3 -17,3	6	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390151647	6	crow	M76,289c6.28387,0 18.6625,20.6625 10,12	7	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390151994	6	crow	M72,290c0,2.10104 1,2.89896 1,5	8	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390153232	6	crow	M192,241c-4.13842,0 -1.61551,24.61551 -6,29c-5.77445,5.77445 -27.20187,20.20187 -9,2	9	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390153671	6	crow	M183,264c7.25264,0 20.12717,31.25434 9,9	10	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390154086	6	crow	M183,258c5.15034,2.57517 9.44773,8.91541 15,12c3,1.66667 12.43188,5 9,5	11	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390160328	6	crow	M164,216c0,-5.90412 -1.2735,5.0547 -11,7c-1.96116,0.39223 -5.29775,1.87266 -6,0c-3.8461,-10.25626 -5.16223,-26.18885 -3,-37c0.66667,-3.33333 1.83831,6.6045 2,10c0.37052,7.78095 -3.40421,22.19157 0,29c0.86923,1.73845 2.41471,-3.14657 3,-5c2.47106,-7.82504 5.77586,-19.83907 7,-28c0.39557,-2.63716 -0.84327,-10.52982 0,-8c2.30744,6.92232 1,21.40138 1,25c0,3 0,6 0,9c0,1.33333 0,5.33333 0,4c0,-5.94525 3.91526,-40.4406 5,-22c0.34163,5.80773 2,12.15266 2,18c0,0.33333 0,-0.66667 0,-1c0,-7.8492 4.92032,-28.07968 0,-33c-1.2693,-1.2693 -1.47735,3.28272 -2,5c-1.84147,6.05054 -3.70769,12.10548 -6,18c-3.33575,8.57765 -8.46543,25.69815 -14,34c-1.70469,2.55704 0.85865,-6.14662 2,-9c4.35387,-10.88467 10.64406,-21.11014 15,-32c0.1238,-0.30949 0,-1.33333 0,-1c0,11.19669 -5.22926,21.76513 -9,32c-0.77302,2.0982 -2.6,8.2 -3,6c-2.07364,-11.40503 -1,-23.47839 -1,-35c0,-1.66667 0,-5 0,-5c0,0 -0.23038,26.23038 -5,31c-3.37474,3.37474 1.84247,-9.36989 3,-14c2.58427,-10.33709 6.16258,-27 8,-27c2.18269,0 1,34 1,34c0,0 -1.71335,-31 -3,-31	12	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390162727	6	crow	M50,204c0,4.33333 0,8.66667 0,13c0,26.69028 -17.60893,-37.30447 -29,-43c-0.29814,-0.14907 -0.14907,0.70186 0,1c4.12779,8.25557 7.20529,10.41813 10,20c2.24903,7.71095 2.65665,22.65665 9,29c1.43372,1.43372 -0.46651,-4.04386 -1,-6c-1.76569,-6.47418 -2.7219,-7.44379 -6,-14c-0.53748,-1.07497 -2,-4.20185 -2,-3c0,3.94902 3.29908,8.29908 6,11c1.84089,1.84089 6,7.60342 6,5c0,-2.60022 -8.41375,-23.77001 -10,-28c-0.63029,-1.68076 -3.2693,-6.2693 -2,-5c6.25441,6.25441 6.19323,21.91061 10,30c1.33899,2.84535 5.76269,11.05077 5,8c-1.73582,-6.94328 -7.2997,-12.37198 -10,-19c-1.55563,-3.81838 -1.55228,-8.13942 -3,-12c-0.68246,-1.8199 -3.86923,-6.73845 -3,-5c4.69865,9.3973 6.12436,20.31089 10,30c4.49086,11.22715 3.97368,4.97368 -1,0	13	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390166310	6	crow	M87,122c0,3.57688 27.06079,4.18238 24,-5c-2.28294,-6.84882 -31.47222,0.05555 -31,1c2.72848,5.45695 28.25919,2.2176 30,2c6.49839,-0.8123 19,1.54896 19,-5c0,-4.05518 -8.05262,1.07121 -12,2c-7.80402,1.83624 -24.50372,2.50372 -30,8c-0.66667,0.66667 1.06187,1.90619 2,2c16.17061,1.61706 30.6475,2.1175 46,-3c2.60768,-0.86923 -6.05635,0.05635 -8,2c-0.42528,0.42528 12.57179,6.57054 10,13c-0.21764,0.5441 -11.89715,15.44858 -11,15c3.61747,-1.80873 19,-10.95001 19,-16c0,-1.94365 -3.48795,1.77873 -5,3c-4.11898,3.32687 -21.37698,17.22399 -29,24c-0.70466,0.62637 -2.89443,1.70186 -2,2c6.99884,2.33295 22,-9.37259 22,-7c0,5.88179 -13.98251,18.97813 -18,24c-0.29448,0.36811 -1.42164,1.21082 -1,1c2.98142,-1.49071 10.98142,-7.49071 8,-6c-1.40323,0.70161 -5,7 -5,7c0,0 1.21561,-9.78439 0,-11c-0.51685,-0.51685 -5.65591,14.17205 -8,13c-5.93301,-2.96651 -11.23548,-19 -17,-19c-0.18132,0 3.15142,7 5,7c0.77966,0 -12,-34 -12,-34c0,0 8.99044,21.58853 11,24c0.21339,0.25607 0.14907,-0.70186 0,-1c-3.89363,-7.78726 -8.85505,-15.85505 -15,-22	14	0	5	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390187190	7	robin	M129,69c-3.15668,3.15668 15.30218,-2.76739 16,-3c7.2407,-2.41357 15.80306,5.53537 21,9c3.76148,2.50765 17.59011,20.40989 14,24c-0.4045,0.4045 -10.23926,3.76074 -9,5c4.52189,4.52189 81.18348,16.39449 95,21c3.47851,1.1595 -7.33333,0 -11,0c-8.72417,0 -17.44525,1.28905 -26,3c-4.32173,0.86435 -71.31631,11.31631 -74,14c-2.59656,2.59656 4.02953,28.89666 2,36c-5.74855,20.11994 -29.22288,29.61144 -44,37c-2.63486,1.31743 18.97452,26 16,26	1	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390187963	7	robin	M90,209c2.60603,2.60603 3,62.65821 3,44	2	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390188374	7	robin	M93,250c-2.35573,2.35573 -5.71918,5 -10,5	3	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390189056	7	robin	M85,241c7.62767,0 12.79342,13 20,13	4	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390189579	7	robin	M127,229c0,4.87281 -17,18.56789 -17,17	5	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390190221	7	robin	M123,222c4.86805,0 27.94604,3.94604 25,1	6	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390192293	7	robin	M136,197c-24.85923,24.85923 -68.9939,11 -99,11c-10.70803,0 -19.63449,0.53202 -30,3c-3.9449,0.93926 -8.01428,1.25268 -12,2c-2.38514,0.44721 -9.17051,0.91475 -7,2c12.19777,6.09888 50.14844,-48.70145 57,-58c16.80541,-22.80734 47.3711,-26.02057 65,-46c9.62148,-10.90434 12.48052,-25.40044 24,-35c1.72092,-1.4341 18.66475,-14.33525 17,-16c-0.93558,-0.93558 -4.52678,3.26339 -6,4	7	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390194666	7	robin	M155,140c0,-1.66159 -29.13125,-2.60881 -32,-3c-5.93784,-0.8097 -15.18827,-6 -21,-6c-1.36646,0 -14.37659,29.33757 -15,31c-0.37012,0.98698 -0.5286,2.05719 -1,3c-7.62114,15.24227 -30.39559,18.48897 -37,35c-4.11341,10.28353 12.67393,17.66303 20,14	8	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390195540	7	robin	M141,90c2.98551,0 8.74787,9.50426 12,3c0.59628,-1.19257 1.26491,-3.57836 0,-4c-5.48657,-1.82886 -11.12235,6 -9,6	9	0	6	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390207593	8	waiting	M78,43c0,-8.66971 29.605,-20.042 37,-23c11.16293,-4.46517 31.82263,-13.87095 44,-9c19.09146,7.63659 69.48902,38.55488 65,61c-2.18343,10.91717 -25.34088,14.51132 -31,23c-6.80963,10.21445 -13.55014,24.75069 -16,37c-0.75757,3.78784 3.81754,16.59123 1,18c-12.93262,6.46631 -38.14538,0 -52,0c-0.74536,0 1.33333,-0.66667 2,-1c5.19068,-2.59534 -2.3667,-24.64003 -6,-29c-17.8783,-21.45397 -31.74072,-43.74072 -51,-63c-6.95802,-6.95802 11,-12.56656 11,-16	1	0	7	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390208686	8	waiting	M74,43c-14.31131,14.31131 6,89.76969 6,109c0,5.97386 -3,4.33886 -3,0	2	0	7	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390210488	8	waiting	M229,89c0,18.16714 8.9329,37.3961 11,56c3.45021,31.0519 1.75141,61.66666 6,93c0.36225,2.67156 7.04195,44.3594 8,48c1.93816,7.36502 6,14 9,21c0.13131,0.30638 0.10541,1.31623 0,1c-4.96905,-14.90716 -12.00708,-28.29785 -20,-42	3	0	7	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390211316	8	waiting	M84,145c-13.42063,13.42063 13,80.34054 13,104	4	0	7	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390211958	8	waiting	M74,167c0,-4.11386 20.26565,-7.64016 30,-10c29.4563,-7.14092 62.23747,-16.9816 93,-11c7.49676,1.4577 28.53908,8.49306 37,11c3.44219,1.01991 13.59011,4 10,4	5	0	7	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390212675	8	waiting	M83,207c15.11445,0 36.81861,-9.85941 51,-12c40.55465,-6.12146 82.14127,-4 123,-4	6	0	7	stroke
pilot1	2204-3d282337-deb9-4e23-94b2-6cd048a8a033	1506390242627	9	bluesedan	M118,197c-13.53847,0 4.02482,31.01241 12,35c0.89443,0.44721 2.4855,0.85749 3,0c5.19158,-8.65263 19.14047,-41.25418 13,-52c-10.40158,-18.20276 -29,-7.23874 -29,11	1	0	8	stroke
