iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473813162	13	beetle	M161,211c5.5113,0 -1.73694,-0.26306 -2,0c-5.69951,5.69951 15.80933,8.90467 2,2c-1.84599,-0.92299 -6.28727,-5 0,-5	4	0	12	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473816886	13	beetle	M85,222c0,0.04771 3.53601,7.23199 2,8c-2.06649,1.03325 -7.0387,-2.9613 -5,-5c4.10924,-4.10924 3,5.80072 3,9	5	0	12	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473819130	13	beetle	M178,222c-1.90481,1.90481 -1,6.35386 -1,9c0,10.7115 1,-6 1,-6c0,0 3,8.3559 3,10	6	0	12	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473821104	13	beetle	M122,127c8.88788,0 17.76947,2 27,2	7	0	12	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473835385	14	squat	M72,204c0,17.8601 9,35.84195 9,54	1	0	13	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473837547	14	squat	M116,204c10.61792,10.61792 8,37.11777 8,52	2	0	13	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473839886	14	squat	M166,206c0,11.80411 -2.9477,32.10461 2,42	3	0	13	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473840958	14	squat	M194,213c5.94668,5.94668 5,26.50422 5,35	4	0	13	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473844968	14	squat	M72,202c10.44231,0 24.87291,4.41042 36,6c18.33291,2.61899 42.96739,-2 62,-2c5.46458,0 27,-1.65916 27,6	5	0	13	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473847339	14	squat	M72,200c4.26055,0 20.09624,-20.32218 25,-24c15.54823,-11.66117 40.52544,-8.76977 59,-8c13.82152,0.5759 44,16.65353 44,30c0,3.70922 -1.80079,9 -6,9	6	0	13	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473856022	14	squat	M76,195c0,-11.8672 -4.14324,-33.47567 3,-43c39.5853,-52.7804 121,-26.29537 121,41	7	0	13	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473896949	15	redsport	M254,169c-8.5975,0 -27.42829,4.28586 -34,1c-7.69858,-3.84929 -8.60804,-11.45603 -16,-17c-13.81456,-10.36092 -67.05285,-22.23679 -84,-18c-50.59139,12.64785 -41.88344,41.94172 -58,50c-9.2202,4.6101 -21.55742,3 -32,3c-0.40541,0 -5,0 -5,0c0,0 17.05901,7.94099 16,9c-0.40112,0.40112 -11.5162,1.4838 -8,5c5.07038,5.07038 6.04467,5.52234 13,9c8.26102,4.13051 137.7773,-1.65066 146,-4c7.72012,-2.20575 15.63294,-6.05318 23,-9c14.63864,-5.85546 34.58332,0.62502 43,-12c10.04982,-15.07473 -9,-7.16708 -9,-15	1	0	14	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473900255	15	redsport	M232,197c2.14641,0 8,2.80293 8,4	2	0	14	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473901533	15	redsport	M256,190c5.07486,0 8.03311,4 11,4	3	0	14	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473903705	15	redsport	M198,203c-4.94945,0 -28.89108,3.47856 -21,14c1.6276,2.17014 6.83079,2.9154 9,4c22.24257,11.12129 13,-15.16117 13,-23	4	0	14	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473905850	15	redsport	M77,211c-13.24026,0 -10.03551,32.6785 7,27c24.0035,-8.00117 -5.82997,-26.65994 -8,-31	5	0	14	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473913623	15	redsport	M163,142c0,3.50914 -1.58969,11.82062 0,15c2.98995,5.97989 47.09477,18 56,18	6	0	14	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473920366	15	redsport	M37,188c0,4.17533 1,7.7457 1,12c0,18.12395 -24.68705,-4.31295 -17,-12c7.96235,-7.96235 10,13 10,13c0,0 -9.22633,-9.77367 -7,-12c9.92714,-9.92714 13,12.68621 13,17	7	0	14	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473966920	16	nightingale	M223,118c-10.71113,-5.35557 -14.96793,-31.01604 -35,-21c-10.47248,5.23624 -10.3149,27.6298 -15,37c-5.48072,10.96143 -40.2171,32.60855 -51,38c-10.65474,5.32737 -23.65473,5 -36,5c-1.59022,0 -7.12866,-0.87134 -8,0c-1.17851,1.17851 2.82149,1.82149 4,3c6.29594,6.29594 27.91495,-0.17009 33,10c4.24212,8.48425 6.23911,25.19022 -5,28c-0.70434,0.17608 -6,1 -6,1c0,0 1.33333,0 2,0c10.56992,0 6.11179,33.11179 12,39c0.2357,0.2357 -0.2357,0.7643 0,1c1.16999,1.16999 6.99464,-0.19571 8,-1c17.43221,-13.94577 -0.75249,-25.99006 3,-41c1.08972,-4.35886 15.20723,2.19819 20,1c7.41989,-1.85497 5.04305,-9.04305 9,-13c2.81137,-2.81137 6.92025,14.681 7,15c3.02963,12.11853 5.92192,21.92192 14,30c0.66116,0.66116 2.42624,4.28688 3,4c19.93874,-9.96937 -8,-44.96394 -8,-55c0,-3 6,0 9,0c8.77213,0 31.2449,-11.4898 35,-19c10.4039,-20.8078 4,-45.22866 4,-68	1	0	15	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473970330	16	nightingale	M187,117c1.96332,0 3.2758,6 1,6	2	0	15	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473971415	16	nightingale	M201,118c0,1.38795 1.30993,0 3,0	3	0	15	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473972614	16	nightingale	M199,117c2.77988,0 3.85253,4 6,4	4	0	15	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506473976882	16	nightingale	M193,126c0,1.46618 5.11038,7.22075 6,9c2.90426,5.80852 0,-5.97224 0,-10	5	0	15	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474011050	17	cuckoo	M244,83c0.76733,0 -4.71516,-1 -7,-1c-3.56041,0 -10.22327,-7.38837 -17,-4c-9.86898,4.93449 -14.04502,27.09005 -19,37c-19.27562,38.55124 -59.80989,61.20424 -99,78c-15.31826,6.56497 -38.02377,14 -54,14c-1.79199,0 -7,-0.20009 -7,2c0,3.33333 6.66667,0 10,0c20.99167,0 42.51468,1 61,1c5.47348,0 11.51238,-2.75619 16,-5c2.27058,-1.13529 9.53859,-3 7,-3c-11.79133,0 -30.79464,16.39732 -44,23c-2.11078,1.05539 -27.74121,15.12939 -26,16c2.83616,1.41808 14.80449,2.59776 18,1c1.90904,-0.95452 6.90904,-3.04548 5,-4c-1.19257,-0.59628 -2.70648,-0.32338 -4,0c-8.5023,2.12558 11.6051,11.13163 18,9c17.19065,-5.73022 38.28961,-10.85974 55,-22c10.11823,-6.74549 21.36357,-14.90904 32,-22c2.1966,-1.4644 8.97446,-13.02554 10,-12c1.32374,1.32374 -0.87958,6.24084 0,8c3.74307,7.48614 6.56824,18.13648 10,25c2.64073,5.28146 5.54533,10.818 9,16c1.70469,2.55704 8.74874,5.62563 6,7c-2.07703,1.03852 -3.91486,-1.91486 -5,-3c-4.49833,-4.49833 -12.65364,-30.34636 -7,-36c1.69967,-1.69967 4.07704,2.55778 6,4c6.66847,5.00135 11.37407,17.0611 16,24c1.32599,1.98899 4.12753,10.12753 2,8c-3.79628,-3.79628 -4.37271,-11.30448 -6,-17c-2.78368,-9.7429 -6,-22.0805 -6,-31c0,-0.55002 22.08303,-24.16605 25,-30c2.84412,-5.68823 -0.02655,-13.92036 2,-20c2.72429,-8.17287 -0.61585,-17.2317 -4,-24c-3.43083,-6.86166 1.45658,-18.63027 -1,-26c-1.30384,-3.91152 -5.91548,-9.08452 -3,-12c0.38964,-0.38964 3.38976,0 4,0c2.83615,0 2,1.46872 2,4	1	0	16	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474035325	18	pug	M145,170c0,4.14944 4.90202,54.04899 17,48c6.69646,-3.34823 7,-27.52753 7,-35c0,-2.81052 1.76879,-14.23121 0,-16c-0.2357,-0.2357 -1,-0.33333 -1,0c0,8.5392 6.40962,22.45774 8,32c0.35383,2.123 3.33406,19.66594 4,19c2.2514,-2.2514 34.57112,-41.42888 24,-52c-8.92555,-8.92555 -14.84824,-22.92412 -29,-30c-13.42095,-6.71047 -42.33938,0.66062 -53,-10c-0.67195,-0.67195 -1.00721,-18.00721 -9,-26c-7.24521,-7.24521 -36.82224,-7.35551 -42,3c-17.05543,34.11087 12.42376,18.84752 25,44c6.88758,13.77516 -7.58948,53.20526 6,60c9.61122,4.80561 10.16558,-32.49675 12,-38c0.26228,-0.78683 0.96544,-4.51728 2,-4c8.53582,4.26791 2.88333,33.1833 4,41c0.25386,1.77701 0.20495,5 2,5c2.10819,0 1.14378,-4.07352 2,-6c4.83912,-10.88802 0.61532,-21.84596 4,-32c1.50569,-4.51707 15,-13.55752 15,-5	1	0	17	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474038514	18	pug	M71,102c-1.52616,-1.52616 -1.87091,-2 -4,-2	2	0	17	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474039872	18	pug	M109,93c0.74536,0 1.25464,-1 2,-1	3	0	17	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474079140	19	sparrow	M105,98c4.73587,0 10.50421,-45.12184 28,-32c5.11674,3.83756 11.73478,8.20433 14,15c1.81528,5.44584 -1.48012,15.03976 1,20c1.08525,2.17051 4.98086,0.65391 7,2c2.84579,1.8972 9.33071,11.66142 11,15c9.88017,19.76034 16.02098,68.46853 3,88c-1.11807,1.6771 -4.68636,-0.31364 -6,1c-0.33066,0.33066 -0.12242,5.75517 0,6c8.20855,16.4171 20,39.58948 20,59c0,1.79505 3.79505,5 2,5c-13.0099,0 -20.63122,-30.5249 -23,-40c-2.41516,-9.66065 -17.64905,-12.8654 -23,-20c-11.16273,-14.88364 -11.90701,-38.26753 -19,-56c-5.86951,-14.67376 -34.49071,-57.75465 -14,-68	1	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474083670	19	sparrow	M125,195c0,1.81102 -3.73836,21.36918 -5,22c-0.92683,0.46341 -7.49776,-1 -10,-1	2	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474084272	19	sparrow	M119,216c3.18454,0 8.93143,5 8,5	3	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474085225	19	sparrow	M120,217c0,4.66195 1,9.98256 1,15	4	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474088400	19	sparrow	M103,99c16.01852,0 31.63101,3 47,3	5	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474123893	20	redantique	M77,165c-13.02909,0 -6.22165,23.70447 0,32c6.58396,8.77861 27.77864,5.22136 34,-1c13.45307,-13.45307 -33.69294,-30.69294 -37,-34c-1.12239,-1.12239 3.73759,-1.26241 5,0	1	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474126001	20	redantique	M184,161c-5.20912,-5.20912 -42.37166,9.94251 -35,21c29.7008,44.5512 80.33713,-20 38,-20	2	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474129267	20	redantique	M59,161c60.32682,0 122.13915,7 183,7	3	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474136750	20	redantique	M81,156c12.18624,0 12.43437,-23.43437 18,-29c0.16972,-0.16972 2.73853,-0.08716 3,0c16.83064,5.61021 63.203,-12.198 74,-5c8.99911,5.99941 6.10515,27.55257 15,32c13.5292,6.7646 46,-21.26063 46,7	4	0	18	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474151191	21	woven	M114,81c-12.71672,12.71672 -42.22011,20.11006 -60,29	1	0	19	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474152988	21	woven	M172,108c0,5.36377 -47.60814,19.60814 -56,28	2	0	19	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474166062	21	woven	M130,193c0,-2.01484 0,4.68066 0,6c0,3.92199 0.27125,12.18626 -1,16c-3.16761,9.50284 -11.81871,42.18129 -4,50c15.10754,15.10754 98.43687,-11.62458 111,-20c0.54938,-0.36625 -19.15444,-17.15444 -22,-20c-7.71741,-7.71741 -19.3631,-11.3631 -27,-19c-1.84089,-1.84089 -2.39658,-6 -5,-6c-1.2357,0 -1,1.40237 -1,2c0,3.5678 -13.34263,11.43256 -17,13c-16.81992,7.20854 -38.22791,6.55442 -56,3c-2.69536,-0.53907 -5.33333,-1.33333 -8,-2c-2.66667,-0.66667 -5.46667,-0.93333 -8,-2c-10.16951,-4.2819 -19.18795,-11.09397 -29,-16c-0.97804,-0.48902 -8.9151,-6.0849 -7,-8c2.90799,-2.90799 10.12799,-3.70933 14,-5c5.70201,-1.90067 11.82524,-6 18,-6c3.39935,0 -5.39935,-10 -2,-10	3	0	19	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474169207	21	woven	M52,151c19.84156,0 35.61343,25.20448 53,31c14.40287,4.80096 35.50262,1 51,1c6.82402,0 27.90914,2.04543 34,-1c1.259,-0.6295 2.84972,-27.34697 3,-29c0.18107,-1.99179 1.78885,-5.10557 0,-6c-13.14124,-6.57062 -119.68542,-7 -140,-7	4	0	19	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474173936	21	woven	M109,59c0,26.24904 8.26629,37.70652 34,48c1.96597,0.78639 20.76433,11.23567 23,9c4.01737,-4.01737 7.20508,-18.01692 9,-24c9.6678,-32.22598 -2.51691,-25.13204 -31,-37c-8.86141,-3.69225 -19.4074,-9 -29,-9	5	0	19	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474201678	22	bluejay	M98,121c-4.73003,0 -11.04174,-0.97913 -15,1c-1.19257,0.59628 -5.33333,0 -4,0c2.57787,0 26,-0.71968 26,1c0,24.35237 -21.46507,25.3024 1,59c4.96497,7.44745 16.0557,10.01392 24,12c1.4462,0.36155 4,0.50929 4,2c0,1.05409 -2.05719,0.5286 -3,1c-16.99856,8.49928 -25.98074,24.01284 -47,10c-0.39223,-0.26149 0.5286,-1 1,-1c5.80219,0 10.90983,4.96393 16,7c1.85695,0.74278 8,0 6,0c-9.87943,0 -6,14 -6,14c0,0 0.21082,-1.36754 0,-2c-2.01033,-6.03099 1.23707,-11.23707 5,-15c2.06008,-2.06008 10.00267,16.00533 11,18	1	0	20	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474203639	22	bluejay	M134,195c0.4714,0 0.78918,0.57836 1,1c4.65934,9.31868 11.76864,18 -1,18c-1.66667,0 3.33333,0 5,0c1.68922,0 8.96204,-1.03796 10,0c3.30047,3.30047 14.92776,25.92776 7,18	2	0	20	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474204369	22	bluejay	M148,210c0,8.75132 -2,17.59296 -2,26	3	0	20	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474210878	22	bluejay	M86,117c9.68951,0 29.88229,-11.91172 38,-18c1.0116,-0.7587 3.39036,-6.60964 5,-5c9.31784,9.31784 4.94224,35.65342 7,48c0.29511,1.77063 1.36971,3.31924 2,5c2.61652,6.9774 21.38271,7.38271 28,14c2.98149,2.98149 2.32239,12.28955 3,15c4.1248,16.4992 5.58772,30 -17,30	4	0	20	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474252279	23	doberman	M80,160c-4.47117,0 -6.24178,5.24178 -9,8c-8.11554,8.11554 -17.12153,16.36458 -21,28c-1.84429,5.53286 1.34075,15.65925 -3,20c-1.66667,1.66667 -0.30744,-5.03884 1,-7c1.83893,-2.7584 6.34621,-4.69243 8,-8c2.26222,-4.52445 17.94589,-19.94589 22,-24c3.27448,-3.27448 3.72552,-15.27448 7,-12c5.37744,5.37744 -10.9158,46.8316 -14,53c-0.39542,0.79084 -1.7526,7 -1,7c16.88267,0 20.6899,-58.6899 26,-64c0.13078,-0.13078 12.30747,6.32687 15,7c4.3256,1.0814 33.49972,7.49972 35,9c7.64474,7.64474 11.58973,24.58973 18,31c0.2027,0.2027 2.53153,2.46847 3,2c4.11211,-4.11211 -13.13819,-33.86181 -11,-36c1.81001,-1.81001 3.56314,2.56314 4,3c8.09014,8.09014 4.86041,21.86041 12,29c0.1,0.1 1.66667,1.33333 2,1c7.90671,-7.90671 -3.65992,-29.68015 -2,-33c0.6414,-1.28279 28.97213,-24.51394 32,-23c3.50838,1.75419 11.22657,21.77343 20,13c8.9627,-8.9627 -24.51914,-16.48086 -13,-28c0.33333,-0.33333 2.33333,-1 3,-1c1.05054,0 3.11727,-0.29424 4,0c0.44721,0.14907 0.66667,0.66667 1,1c8.06046,8.06046 9.92655,12.12242 16,2c1.95068,-3.25114 8.52811,-5.94378 6,-11c-16.31801,-32.63602 -83.86037,1.87337 -112,5c-10.06651,1.1185 -46.71837,4.71837 -53,11c-2.52431,2.52431 -0.94768,14.89537 -3,19	1	0	21	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474253594	23	doberman	M74,143c-3.03011,-1.51505 -6.63091,-1 -10,-1	2	0	21	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474258690	23	doberman	M215,111c0,-2.75728 -0.66616,-6.33535 0,-9c6.12534,-24.50136 6.61651,9 13,9c3.95319,0 14.86591,-19.13409 16,-18c6.66568,6.66568 -6,21.03535 -6,26	3	0	21	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474275067	24	brown	M77,185c0,9.55157 13,18.67052 13,29c0,1.49071 -1.23304,-2.72173 -2,-4c-3.12793,-5.21321 -6.87496,-11.31243 -10,-16c-0.7793,-1.16896 -2.11953,-6.11953 -1,-5c3.59918,3.59918 4.31976,26 11,26	1	0	22	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474278980	24	brown	M139,187c3.65604,0 10.64277,21.35723 10,22c-0.93012,0.93012 -16.7363,-16.2637 -14,-19c4.42878,-4.42878 10.67326,8.01978 11,9c0.76739,2.30217 2,9.4267 2,7c0,-1.61139 -8.52492,-16.52492 -11,-19	2	0	22	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474287002	24	brown	M65,187c21.0871,0 65.31426,-8.34287 76,-3c1.62174,0.81087 6.19776,5.80224 8,4c0.80212,-0.80212 0.26348,-9.94608 0,-11c-1.63789,-6.55157 -7.01606,-19.00803 -13,-22c-1.4305,-0.71525 -13,-3.69077 -13,-4c0,-3.05307 5.98787,-20.01213 2,-24c-4.64337,-4.64337 -54.34682,-17.65318 -61,-11c-1.57774,1.57774 -10.15526,22.68949 -8,27c1.14594,2.29188 2.99904,7.99904 5,10c1.17851,1.17851 5.66667,3 4,3c-1.92345,0 -15.1622,3.8378 -12,7c6.36919,6.36919 21,14.57371 21,26	3	0	22	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474289985	24	brown	M63,148c16.31852,8.15926 39.3465,1 57,1	4	0	22	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474294451	24	brown	M77,175c0,6.14425 7.57654,22.15308 0,7	5	0	22	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474296131	24	brown	M76,180c0,-2.21113 1.66745,-9 6,-9c3,0 12,0 9,0c-1.12204,0 -9.07874,-0.92126 -10,0c-3.2059,3.2059 4,17.53382 4,13c0,-5.17696 1,-8.91555 1,-14	6	0	22	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474298309	24	brown	M135,170c-9.59627,0 0.32719,9.67281 2,8c1.64645,-1.64645 -6,-14 -6,-14c0,0 0,12.71139 0,14	7	0	22	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474309104	25	leather	M83,181c-6.11311,12.22622 -1,36.69987 -1,50c0,0.50515 -1.18646,8 1,8	1	0	23	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474310178	25	leather	M102,186c0,17.64953 5,35.30208 5,52	2	0	23	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474313010	25	leather	M151,183c0,16.01922 7,34.89682 7,52	3	0	23	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474313747	25	leather	M174,185c0,19.40324 2,38.51418 2,58	4	0	23	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474314971	25	leather	M81,180c9.94495,9.94495 102.30779,11 126,11	5	0	23	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474319063	25	leather	M204,190c0,-11.22172 -12.06245,-64.06245 -18,-70c-0.44625,-0.44625 -51.3559,0 -55,0c-11.79271,0 -27.66948,0.16737 -39,3c-0.48019,0.12005 -3.82728,-0.34544 -4,0c-0.29814,0.59628 0,1.33333 0,2c0,13.83428 -11.14912,35.06433 -16,48c-0.11704,0.31211 -0.2357,0.7643 0,1c0.49183,0.49183 4.3492,1 5,1	6	0	23	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474320722	25	leather	M77,166c40.5148,0 82.99306,6 121,6	7	0	23	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474348628	26	robin	M94,98c0,3.64314 -8.03016,2.51508 -11,4c-3.57771,1.78885 9.17157,2.82843 12,0c3.37474,-3.37474 -7.77261,-14 -3,-14c8.0099,0 18.59859,3.59859 23,8c9.76225,9.76225 8.85776,33.2148 23,45c6.69461,5.57884 11.65606,7.06243 19,10c2.0614,0.82456 4.13491,1.06746 6,2c1.19257,0.59628 5.33333,0 4,0c-4.4484,0 -16.85129,-2.14871 -20,1c-0.73422,0.73422 -7.71411,24.14232 -9,28c-0.74536,2.23607 1.10819,5.94591 -1,7c-29.01337,14.50668 -59.01428,-51.97144 -49,-72c2.42011,-4.84022 -1.86995,-8 5,-8	1	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474351174	26	robin	M111,182c-7.26751,7.26751 -14.61078,13.95808 -24,21c-1.14143,0.85607 -2,0.7355 -2,2	2	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474353194	26	robin	M133,190c0,6.01781 -1.73106,22.73106 -6,27	3	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474354178	26	robin	M125,215c-1.99445,0 -10,-0.87587 -10,1	4	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474354883	26	robin	M127,217c0,1.35071 8.07752,10 9,10	5	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474355748	26	robin	M125,216c-2.18284,6.54851 -4,13.94479 -4,20	6	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474356938	26	robin	M83,199c-7.34266,0 -17.63499,-3.36501 -25,4	7	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474357660	26	robin	M86,202c3.84059,3.84059 6,15.06531 6,20	8	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474358323	26	robin	M82,203c0,5.94553 -2,11.27307 -2,17	9	0	24	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474374627	27	bluesedan	M91,171c0,7.73647 -1.84163,23.15837 3,28c1.32712,1.32712 5.41083,-1.70542 6,-2c13.02105,-6.51052 -1,-23.88596 -1,-29	1	0	25	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474376024	27	bluesedan	M157,176c0,6.16663 -16.29445,12.11664 -10,31c0.95973,2.8792 4.35068,-0.18836 5,-1c8.24381,-10.30477 9,-20.2168 9,-31	2	0	25	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474378846	27	bluesedan	M93,165c16.21117,0 31.77189,0 49,0c3.17146,0 39.97139,0.97139 41,2c0.66667,0.66667 2,2.94281 2,2c0,-2.72015 -3.62309,-6.70515 -5,-9c-5.21669,-8.69449 -9.61235,-19.80618 -18,-24c-19.1757,-9.58785 -70,-2.3747 -70,24	3	0	25	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474410720	28	basset	M98,149c20.04943,0 74,-3.43803 74,23c0,1.18913 -1.02073,11.02073 -2,12c-6.31629,6.31629 -10.93093,18.06907 -21,8c-0.94045,-0.94045 -6,-2.48458 -6,-4c0,-1.37437 2.77073,0.38536 4,1c5.83563,2.91781 -2.49455,15.25272 -9,12c-1.24392,-0.62196 -6.41582,-2.41582 -8,-4c-1.66667,-1.66667 0.66667,-7.33333 -1,-9c-1.33333,-1.33333 -2.66667,-5.33333 -4,-4c-0.76482,0.76482 4.82779,7.17221 2,10c-3.45732,3.45732 -13,-5.78822 -13,-9c0,-0.26606 0.16514,-2.91743 0,-3c-2.43236,-1.21618 -8.10804,-0.27701 -11,-1c-2.28665,-0.57166 -9.35702,-1 -7,-1c16.74634,0 -4.70822,16.76393 -13,14c-0.70711,-0.2357 -0.33333,-1.66667 -1,-2c-14.94995,-7.47498 2.20061,-1.6003 1,-1c-19.04025,9.52012 -15.90446,-20.95223 -24,-25c-4.05843,-2.02922 -14.29942,0 -19,0c-0.25113,0 -8.42759,-0.42759 -7,1c1.91109,1.91109 2.32543,-17.32543 3,-18c1.19273,-1.19273 12.91117,-0.64469 13,-1c1.46527,-5.86106 0.05874,-13.05874 4,-17c4.64289,-4.64289 39.19395,10.19395 42,13c0.52705,0.52705 1,1.25464 1,2	1	0	26	stroke
pilot1	5034-7b58800e-9ac1-4d02-92a8-2b254989f56a	1506474413484	28	basset	M53,136c0,22.01113 -13,40.91267 -13,62c0,0.33333 -0.2357,0.7643 0,1c0.60389,0.60389 5.05168,0 6,0c4.32657,0 8.04931,-46.04931 15,-53	2	0	26	stroke
