iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470857307	1	tomtit	M136,109c12.2275,0 29.21468,-0.82147 41,-2c3.78172,-0.37817 12.69967,-6.39935 11,-3c-8.50025,17.00049 -27.89967,28.89967 -41,42c-5.16935,5.16935 -23.31057,15 -16,15c15.45259,0 64,-35.47715 64,-50	11	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470863732	1	tomtit	M172,134c-5.46229,0 -6,6.75856 -6,11c0,1.66667 -1.66667,5 0,5c6.66218,0 20.62078,-33.37922 15,-39c-2.25039,-2.25039 -22.81526,15.36948 -21,19c1.16119,2.32237 20.15773,-11.68454 17,-18c-0.95452,-1.90904 -3.49077,2.49077 -5,4c-6.35916,6.35916 -20,18.55591 -20,28c0,1.42538 2.60948,1.06509 3,1c6.57284,-1.09547 42,-14.91875 42,-21c0,-0.80307 -13.79821,0.96637 -14,1c-14.99905,2.49984 -44.33111,13.65887 -49,30c-0.49314,1.72599 3.2398,2.35204 5,2c5.95907,-1.19181 56.10944,-30.67167 54,-37c-0.7231,-2.1693 -5.67425,-1.03257 -6,-1c-11.70222,1.17022 -63.57074,21.85853 -59,31c0.21082,0.42164 0.5286,1 1,1c10.09153,0 57.95078,-29.06563 49,-41c-6.94045,-9.25394 -29.41041,9.25665 -33,15c-1.18511,1.89618 -4.86052,4.75965 -3,6c6.08588,4.05725 17.26283,-2.61631 22,-6c2.71244,-1.93746 5.26923,-4.08846 8,-6c0.86355,-0.60448 3.94281,-1.4714 3,-1c-7.74907,3.87454 -33,16.2872 -33,27c0,2.29089 2.99284,0.00307 3,0c9.78597,-4.19399 20.77646,-11.10923 27,-20c11.0226,-15.74657 -6,-8.37639 -6,-1	12	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470864808	1	tomtit	M144,102c1.38921,0 -56.83109,19.15544 -52,-5c5.76876,-28.84381 51.6157,-22.36942 71,-34c8.35273,-5.01164 5.83314,-11.70829 15,-14	13	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470869214	1	tomtit	M125,148c0,-7.44379 -1.86458,11.13542 1,14c9.7141,9.7141 11.40912,33.11368 20,46c5.98373,8.9756 86.0186,52.33953 97,56c5.06587,1.68862 28.73197,14.26803 35,8c4.2045,-4.2045 -0.17283,-43.06993 -4,-52c-18.97454,-44.27392 -27.88398,-61.88398 -63,-97c-6.97594,-6.97594 -14.04871,-15.52436 -23,-20	14	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470870325	1	tomtit	M234,149c0,-4.9982 -12.57244,27.57244 -15,30	15	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470870779	1	tomtit	M253,159c-7.11394,9.48525 -28,29.38966 -28,42	16	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470871137	1	tomtit	M254,168c-3.42948,10.28845 -19.24857,29.24857 -27,37	17	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470871537	1	tomtit	M260,189c-3.06769,12.27075 -14.39625,24.39625 -23,33c-0.2357,0.2357 -0.33333,1 0,1	18	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470871814	1	tomtit	M261,196c-7.19646,0 -9.60937,25 -19,25	19	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470872046	1	tomtit	M258,201c-3.07073,9.21218 -10.40843,15.40843 -17,22	20	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470872621	1	tomtit	M164,207c16.14781,6.45912 43.51492,12.49702 61,9	21	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470872929	1	tomtit	M190,201c14.84252,0 33.02558,5.27738 48,8	22	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470873248	1	tomtit	M219,212c4.8491,0 7.46083,6.48694 12,8c5.13685,1.71228 12.78807,-4.21193 17,0	23	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470873575	1	tomtit	M219,224c8.67341,0 17.33965,1.03774 26,2	24	0	0	stroke
